DATE,HourlyRelativeHumidity,HourlyVisibility,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyWetBulbTemperature,SolarRadiance,PVPower
1/1/2015 0:30,83,10,-2,2,1,0,0
1/1/2015 1:00,82.5,10,-3.5,0.5,-0.5,0.0001,0
1/1/2015 1:30,82,10,-5,-1,-2,0.0001,0
1/1/2015 2:00,81,10,-4,0.5,-0.5,0.0003,0
1/1/2015 2:30,80,10,-3,2,1,0,0
1/1/2015 3:00,77.5,10,-4,1.5,0.5,0,0
1/1/2015 3:30,75,10,-5,1,0,0,0
1/1/2015 4:00,77,10,-4.5,1,0,0,0
1/1/2015 4:30,79,10,-4,1,0,0,0
1/1/2015 5:00,81,10,-5,-0.5,-1.5,0,0
1/1/2015 5:30,83,10,-6,-2,-3,0,0
1/1/2015 6:00,79,10,-5.5,-0.5,-1.5,0,0
1/1/2015 6:30,75,10,-5,1,0,0,0
1/1/2015 7:00,79,10,-4.5,0.5,-0.5,0.0071,0
1/1/2015 7:30,83,10,-4,0,-1,1.7257,0
1/1/2015 8:00,81,10,-4,0.5,-0.5,9.65,0
1/1/2015 8:30,79,10,-4,1,0,17.067,0
1/1/2015 9:00,77.5,10,-2,3.5,2.5,71.218,0
1/1/2015 9:30,76,10,0,6,5,45.614,222.8440265
1/1/2015 10:00,76,10,0.5,6.5,5.5,37.761,429.125824
1/1/2015 10:30,76,10,1,7,6,107.874,750.6137545
1/1/2015 11:00,71.5,10,1.5,9,7.5,400.04,1072.101685
1/1/2015 11:30,67,10,2,11,9,431.33,1164.864075
1/1/2015 12:00,65.5,10,1.5,11,9,445.84,1257.626465
1/1/2015 12:30,64,10,1,11,9,444.1,957.6309205
1/1/2015 13:00,60,10,0.5,12,9.5,429.65,657.635376
1/1/2015 13:30,56,10,0,13,10,404.22,776.074066
1/1/2015 14:00,56,10,1,14,11,134.222,894.512756
1/1/2015 14:30,56,10,2,15,12,201.594,726.428558
1/1/2015 15:00,56,10,2,15,12,122.506,558.34436
1/1/2015 15:30,56,10,2,15,12,49.076,472.5338135
1/1/2015 16:00,60,10,2.5,14,11.5,26.913,386.723267
1/1/2015 16:30,64,10,3,13,11,15.077,211.074158
1/1/2015 17:00,65.5,10,3.5,13,11,3.5866,35.425049
1/1/2015 17:30,67,10,4,13,11,0.0738,17.7125245
1/1/2015 18:00,67,10,4,13,11,0.003,0
1/1/2015 18:30,67,10,4,13,11,0.003,0
1/1/2015 19:00,70,10,4.5,12.5,10.5,0.003,0
1/1/2015 19:30,73,10,5,12,10,0.0031,0
1/1/2015 20:00,74.5,10,4.5,11,9.5,0.003,0
1/1/2015 20:30,76,10,4,10,9,0.003,0
1/1/2015 21:00,76.5,10,3.5,9.5,8.5,0.003,0
1/1/2015 21:30,77,10,3,9,8,0.003,0
1/1/2015 22:00,80,10,2.5,7.5,6.5,0.0031,0
1/1/2015 22:30,83,10,2,6,5,0.0035,0
1/1/2015 23:00,81,10,1,5.5,4.5,0.0031,0
1/1/2015 23:30,79,10,0,5,4,0.0032,0
1/2/2015 0:00,79,10,0,5,4,0.003,0
1/2/2015 0:30,79,10,0,5,4,0.003,0
1/2/2015 1:00,79,10,0.5,5.5,4.5,0.003,0
1/2/2015 1:30,79,10,1,6,5,0.003,0
1/2/2015 2:00,81,10,0.5,5,4,0.003,0
1/2/2015 2:30,83,10,0,4,3,0.0031,0
1/2/2015 3:00,83,9.5,0.5,4.5,3.5,0.003,0
1/2/2015 3:30,83,9,1,5,4,0.003,0
1/2/2015 4:00,81,9.5,0.5,5,4,0.003,0
1/2/2015 4:30,79,10,0,5,4,0.003,0
1/2/2015 5:00,79,9.5,0.5,5.5,4.5,0.003,0
1/2/2015 5:30,79,9,1,6,5,0.003,0
1/2/2015 6:00,83.5,8.5,0,4,3,0.003,0
1/2/2015 6:30,88,8,-1,2,1,0.003,0
1/2/2015 7:00,85.5,8.5,-1,2.5,1.5,0.0108,0
1/2/2015 7:30,83,9,-1,3,2,1.7595,0
1/2/2015 8:00,85,7.5,-0.5,3,2,9.3974,0
1/2/2015 8:30,87,6,0,3,2,16.975,0
1/2/2015 9:00,85,7,2,5.5,4.5,71.621,0
1/2/2015 9:30,83,8,4,8,7,46.127,187.241165
1/2/2015 10:00,80,9,3.5,8.5,7.5,39.647,374.48233
1/2/2015 10:30,77,10,3,9,8,104.844,695.079971
1/2/2015 11:00,73.5,10,3.5,10.5,9,389.25,1015.677612
1/2/2015 11:30,70,10,4,12,10,415.49,1161.457947
1/2/2015 12:00,68.5,10,4.5,13,11,430.56,1307.238281
1/2/2015 12:30,67,10,5,14,12,434.45,1073.81839
1/2/2015 13:00,66,10,5.5,15,12.5,421.62,840.398499
1/2/2015 13:30,65,10,6,16,13,396.69,948.241669
1/2/2015 14:00,63.5,10,6.5,17,14,139.239,1056.084839
1/2/2015 14:30,62,10,7,18,15,194.06,810.0423585
1/2/2015 15:00,63.5,10,7.5,18,15,125.429,563.999878
1/2/2015 15:30,65,10,8,18,15,56.564,482.9583285
1/2/2015 16:00,65,10,8,18,15,29.508,401.916779
1/2/2015 16:30,65,10,8,18,15,15.612,215.4730845
1/2/2015 17:00,71,10,8,16,13.5,3.6227,29.02939
1/2/2015 17:30,77,10,8,14,12,0.0795,14.514695
1/2/2015 18:00,77,10,8,14,12,0.0011,0
1/2/2015 18:30,77,10,8,14,12,0.0008,0
1/2/2015 19:00,77,10,8,14,12,0.0029,0
1/2/2015 19:30,77,10,8,14,12,0.003,0
1/2/2015 20:00,77,10,9,15,13,0.0031,0
1/2/2015 20:30,77,10,10,16,14,0.0037,0
1/2/2015 21:00,75.5,10,10.5,17,15,0.0039,0
1/2/2015 21:30,74,10,11,18,16,0.0036,0
1/2/2015 22:00,74,10,11,18,16,0.0034,0
1/2/2015 22:30,74,10,11,18,16,0.0032,0
1/2/2015 23:00,74,10,11,18,16,0.0033,0
1/2/2015 23:30,74,10,11,18,16,0.0031,0
1/3/2015 0:00,74,10,11,18,16,0.003,0
1/3/2015 0:30,74,10,11,18,16,0.003,0
1/3/2015 1:00,74,10,11,18,16,0.003,0
1/3/2015 1:30,74,10,11,18,16,0.003,0
1/3/2015 2:00,76,9.5,12.5,19,17,0.003,0
1/3/2015 2:30,78,9,14,20,18,0.003,0
1/3/2015 3:00,78,9,14,20,18,0.0029,0
1/3/2015 3:30,78,9,14,20,18,0.0022,0
1/3/2015 4:00,76,9.5,13,19.5,17.5,0.0012,0
1/3/2015 4:30,74,10,12,19,17,0.0036,0
1/3/2015 5:00,74,9.5,12.5,19.5,17.5,0.0041,0
1/3/2015 5:30,74,9,13,20,18,0.0031,0
1/3/2015 6:00,76,9,13.5,20,18,0.002,0
1/3/2015 6:30,78,9,14,20,18,0.0029,0
1/3/2015 7:00,78,8.5,14.5,20.5,18.5,0.0043,0
1/3/2015 7:30,78,8,15,21,19,0.7045,0
1/3/2015 8:00,76.5,7,15,21.5,19.5,5.631,0
1/3/2015 8:30,75,6,15,22,20,26.531,0
1/3/2015 9:00,76.5,6,15.5,22,20,57.547,0
1/3/2015 9:30,78,6,16,22,20,89.328,0
1/3/2015 10:00,73,6.5,15.5,23,20.5,106.66,0
1/3/2015 10:30,68,7,15,24,21,133.24,0
1/3/2015 11:00,67,7.5,15,24.5,21.5,135.06,0
1/3/2015 11:30,66,8,15,25,22,119.62,0
1/3/2015 12:00,66,8,15,25,22,148.61,0
1/3/2015 12:30,66,8,15,25,22,128.82,0
1/3/2015 13:00,66,8,15.5,25.5,22.5,136.01,0
1/3/2015 13:30,66,8,16,26,23,116.91,0
1/3/2015 14:00,66,7.5,16.5,26.5,23.5,90.75,0
1/3/2015 14:30,66,7,17,27,24,74.453,0
1/3/2015 15:00,64.5,7,17,27.5,24,63.24,0
1/3/2015 15:30,63,7,17,28,24,48.086,0
1/3/2015 16:00,67.5,6.5,18,27.5,24,41.006,0
1/3/2015 16:30,72,6,19,27,24,18.305,0
1/3/2015 17:00,71.5,7,18.5,26.5,23.5,3.3362,0
1/3/2015 17:30,71,8,18,26,23,0.0682,0
1/3/2015 18:00,70,8,18,26.5,23.5,0.0031,0
1/3/2015 18:30,69,8,18,27,24,0.0037,0
1/3/2015 19:00,73.5,7.5,18.5,26,23.5,0.0033,0
1/3/2015 19:30,78,7,19,25,23,0.0032,0
1/3/2015 20:00,77.5,6.5,18.5,24.5,22.5,0.0037,0
1/3/2015 20:30,77,6,18,24,22,0.0037,0
1/3/2015 21:00,79.5,6,17.5,23,21,0.004,0
1/3/2015 21:30,82,6,17,22,20,0.0038,0
1/3/2015 22:00,81.5,8,16.5,21.5,19.5,0.0041,0
1/3/2015 22:30,81,10,16,21,19,0.0046,0
1/3/2015 23:00,81,10,15.5,20.5,18.5,0.0055,0
1/3/2015 23:30,81,10,15,20,18,0.0055,0
1/4/2015 0:00,81,10,15.5,20.5,18.5,0.0056,0
1/4/2015 0:30,81,10,16,21,19,0.0059,0
1/4/2015 1:00,79.5,10,16.5,22,20,0.0055,0
1/4/2015 1:30,78,10,17,23,21,0.0048,0
1/4/2015 2:00,81.5,9.5,17.5,22.5,21,0.0043,0
1/4/2015 2:30,85,9,18,22,21,0.0036,0
1/4/2015 3:00,80,9.5,17.5,23,21.5,0.0035,0
1/4/2015 3:30,75,10,17,24,22,0.0036,0
1/4/2015 4:00,75,9,17.5,24.5,22.5,0.0036,0
1/4/2015 4:30,75,8,18,25,23,0.0031,0
1/4/2015 5:00,75,8,18,25,23,0.0031,0
1/4/2015 5:30,75,8,18,25,23,0.003,0
1/4/2015 6:00,76,9,18,24.5,22.5,0.003,0
1/4/2015 6:30,77,10,18,24,22,0.0029,0
1/4/2015 7:00,77,9.5,18,24,22,0.0056,0
1/4/2015 7:30,77,9,18,24,22,0.6996,0
1/4/2015 8:00,77.5,8,18.5,24.5,22.5,10.3857,0
1/4/2015 8:30,78,7,19,25,23,47.11,1.12456
1/4/2015 9:00,75,7,19.5,26.5,24,87.304,2.24912
1/4/2015 9:30,72,7,20,28,25,90.105,13.859018
1/4/2015 10:00,69,7.5,20,29,25.5,110.94,25.468916
1/4/2015 10:30,66,8,20,30,26,145.42,12.734458
1/4/2015 11:00,63.5,8,20,31,27,180.92,0
1/4/2015 11:30,61,8,20,32,28,221.87,60.3598595
1/4/2015 12:00,64,8,20.5,31.5,27.5,208.57,120.719719
1/4/2015 12:30,67,8,21,31,27,196.85,148.2377055
1/4/2015 13:00,68,8,22,31.5,28,200.61,175.755692
1/4/2015 13:30,69,8,23,32,29,206.11,157.552193
1/4/2015 14:00,67.5,8.5,23,32.5,29,99.67,139.348694
1/4/2015 14:30,66,9,23,33,29,92.86,69.674347
1/4/2015 15:00,70.5,8,24,32.5,29,71.401,0
1/4/2015 15:30,75,7,25,32,29,40.356,0
1/4/2015 16:00,78.5,6,25.5,31.5,29,23.61,0
1/4/2015 16:30,82,5,26,31,29,11.7993,0
1/4/2015 17:00,77.5,7,25,31.5,29,1.8644,0
1/4/2015 17:30,73,9,24,32,29,0.0246,0
1/4/2015 18:00,74.5,8.5,24,31.5,28.5,0.001,0
1/4/2015 18:30,76,8,24,31,28,0.0019,0
1/4/2015 19:00,77.5,7.5,24.5,31,28.5,0.0027,0
1/4/2015 19:30,79,7,25,31,29,0.003,0
1/4/2015 20:00,80.5,6.5,24.5,30,28,0.0029,0
1/4/2015 20:30,82,6,24,29,27,0.0023,0
1/4/2015 21:00,80.5,6.5,24.5,30,28,0.0028,0
1/4/2015 21:30,79,7,25,31,29,0.0029,0
1/4/2015 22:00,80.5,6.5,25,30.5,28.5,0.003,0
1/4/2015 22:30,82,6,25,30,28,0.003,0
1/4/2015 23:00,83.5,5.5,25.5,30,28,0.0029,0
1/4/2015 23:30,85,5,26,30,28,0.003,0
1/5/2015 0:00,85,5.5,25.5,29.5,27.5,0.0027,0
1/5/2015 0:30,85,6,25,29,27,0.0029,0
1/5/2015 1:00,83.5,6,25,29.5,27.5,0.002,0
1/5/2015 1:30,82,6,25,30,28,0.0014,0
1/5/2015 2:00,79,6.5,24.5,30.5,28,0.0014,0
1/5/2015 2:30,76,7,24,31,28,0.001,0
1/5/2015 3:00,76,7,24,31,28,0.0013,0
1/5/2015 3:30,76,7,24,31,28,0.0013,0
1/5/2015 4:00,77.5,7.5,24.5,31,28.5,0.0011,0
1/5/2015 4:30,79,8,25,31,29,0.0026,0
1/5/2015 5:00,79,7.5,25,31,29,0.0017,0
1/5/2015 5:30,79,7,25,31,29,0.0006,0
1/5/2015 6:00,77,7.5,25,31.5,29,0.0003,0
1/5/2015 6:30,75,8,25,32,29,0.0007,0
1/5/2015 7:00,75,8.5,25,32,29,0.0042,0
1/5/2015 7:30,75,9,25,32,29,0.3411,0
1/5/2015 8:00,75,8.5,25,32,29,8.5389,0
1/5/2015 8:30,75,8,25,32,29,30.132,0
1/5/2015 9:00,74,8,25.5,33,30,42.265,0
1/5/2015 9:30,73,8,26,34,31,60.294,0
1/5/2015 10:00,74,8,26.5,34,31,77.322,0
1/5/2015 10:30,75,8,27,34,31,96.89,0
1/5/2015 11:00,73.5,8,27,34.5,31.5,84,0
1/5/2015 11:30,72,8,27,35,32,67.53,0
1/5/2015 12:00,72,8.5,27,35,32,63.486,0
1/5/2015 12:30,72,9,27,35,32,72.217,0
1/5/2015 13:00,71,9.5,27,35.5,32,83.416,0
1/5/2015 13:30,70,10,27,36,32,57.407,0
1/5/2015 14:00,70,10,27,36,32,49.772,0
1/5/2015 14:30,70,10,27,36,32,45.41,0
1/5/2015 15:00,68.5,10,27,36.5,32.5,45.71,0
1/5/2015 15:30,67,10,27,37,33,41.872,0
1/5/2015 16:00,67,10,27,37,33,20.982,0
1/5/2015 16:30,67,10,27,37,33,5.769,0
1/5/2015 17:00,70,10,27.5,36.5,33,0.9171,0
1/5/2015 17:30,73,10,28,36,33,0.0303,0
1/5/2015 18:00,79,9,29,35,32.5,0.0035,0
1/5/2015 18:30,85,8,30,34,32,0.0038,0
1/5/2015 19:00,85,7.5,30,34,32,0.0041,0
1/5/2015 19:30,85,7,30,34,32,0.0015,0
1/5/2015 20:00,81.5,8.5,29.5,34.5,32.5,0.0014,0
1/5/2015 20:30,78,10,29,35,33,0.0028,0
1/5/2015 21:00,81.5,9,29.5,34.5,32.5,0.0026,0
1/5/2015 21:30,85,8,30,34,32,0.0025,0
1/5/2015 22:00,85,8,30,34,32,0.0022,0
1/5/2015 22:30,85,8,30,34,32,0.002,0
1/5/2015 23:00,85,8,30,34,32,0.0016,0
1/5/2015 23:30,85,8,30,34,32,0.0016,0
1/6/2015 0:00,85,8,30.5,34.5,32.5,0.0016,0
1/6/2015 0:30,85,8,31,35,33,0.0011,0
1/6/2015 1:00,85,8,30.5,34.5,32.5,0.0009,0
1/6/2015 1:30,85,8,30,34,32,0.0007,0
1/6/2015 2:00,85,8,30,34,32,0.0043,0
1/6/2015 2:30,85,8,30,34,32,0.0045,0
1/6/2015 3:00,87,7.5,30.5,34,32.5,0.0044,0
1/6/2015 3:30,89,7,31,34,33,0.0016,0
1/6/2015 4:00,89,7,30.5,33.5,32.5,0.0001,0
1/6/2015 4:30,89,7,30,33,32,0,0
1/6/2015 5:00,89,6.5,29,32,31,0.0001,0
1/6/2015 5:30,89,6,28,31,30,0.0015,0
1/6/2015 6:00,92.5,5.5,26.5,28.5,28,0.0003,0
1/6/2015 6:30,96,5,25,26,26,0,0
1/6/2015 7:00,94,5,24.5,26,25.5,0.0067,0
1/6/2015 7:30,92,5,24,26,25,1.1883,0
1/6/2015 8:00,92,4.5,26,28,27,11.2584,0
1/6/2015 8:30,92,4,28,30,29,35.983,0
1/6/2015 9:00,88.5,4.5,29,32,30.5,122.136,0
1/6/2015 9:30,85,5,30,34,32,105.38,87.4104765
1/6/2015 10:00,85,5,30,34,32,129.17,174.820953
1/6/2015 10:30,85,5,30,34,32,164.25,452.3242035
1/6/2015 11:00,82,5.5,30,35,32.5,294.52,729.827454
1/6/2015 11:30,79,6,30,36,33,404.4,864.1920475
1/6/2015 12:00,76,6.5,30,37,34,223.29,998.556641
1/6/2015 12:30,73,7,30,38,35,444.01,828.353363
1/6/2015 13:00,71.5,7,30,38.5,35,395.12,658.150085
1/6/2015 13:30,70,7,30,39,35,335.9,743.359161
1/6/2015 14:00,70,7.5,30.5,39.5,35.5,156.68,828.568237
1/6/2015 14:30,70,8,31,40,36,223.33,695.7988585
1/6/2015 15:00,73,8.5,31.5,39.5,36,177.28,563.02948
1/6/2015 15:30,76,9,32,39,36,75.876,354.839096
1/6/2015 16:00,76,8.5,31.5,38.5,35.5,35.901,146.648712
1/6/2015 16:30,76,8,31,38,35,18.829,73.324356
1/6/2015 17:00,77.5,8.5,30.5,37,34,3.6618,0
1/6/2015 17:30,79,9,30,36,33,0.1069,0
1/6/2015 18:00,83.5,8,29.5,34,32,0.0004,0
1/6/2015 18:30,88,7,29,32,31,0,0
1/6/2015 19:00,88,7,29,32,31,0,0
1/6/2015 19:30,88,7,29,32,31,0,0
1/6/2015 20:00,88.5,6,27.5,30.5,29.5,0,0
1/6/2015 20:30,89,5,26,29,28,0,0
1/6/2015 21:00,88.5,5,25.5,28.5,27.5,0,0
1/6/2015 21:30,88,5,25,28,27,0,0
1/6/2015 22:00,90,5,25,27.5,26.5,0,0
1/6/2015 22:30,92,5,25,27,26,0,0
1/6/2015 23:00,92,4,24.5,26.5,25.5,0,0
1/6/2015 23:30,92,3,24,26,25,0,0
1/7/2015 0:00,90.33333333,3,23.5,26,25,0.0001,0
1/7/2015 0:30,88.66666667,3,23,26,25,0.0002,0
1/7/2015 1:00,92,2.75,24,26,25,0.0003,0
1/7/2015 1:30,93.25,1.375,23.5,25.25,24.5,0,0
1/7/2015 2:00,92,2,24.5,26.5,25.5,0,0
1/7/2015 2:30,88,2.5,22,25,24,0.0003,0
1/7/2015 3:00,90.33333333,0.916666667,22.33333333,24.66666667,23.66666667,0.0008,0
1/7/2015 3:30,90.33333333,2.833333333,22.33333333,24.66666667,23.66666667,0.0011,0
1/7/2015 4:00,91.83333333,1.833333333,21.33333333,23.33333333,22.5,0.0008,0
1/7/2015 4:30,93.33333333,0.833333333,20.33333333,22,21.33333333,0,0
1/7/2015 5:00,92.16666667,0.541666667,21.16666667,23,22.16666667,0,0
1/7/2015 5:30,91,0.25,22,24,23,0,0
1/7/2015 6:00,91.5,0.25,21.5,23.5,22.5,0,0
1/7/2015 6:30,92,0.25,21,23,22,0.0001,0
1/7/2015 7:00,86.5,0.1875,20,23.5,22,0.0058,0
1/7/2015 7:30,81,0.125,19,24,22,0.9942,0
1/7/2015 8:00,82.5,0.0625,19.5,24,22.5,9.1682,0
1/7/2015 8:30,84,0,20,24,23,17.802,0
1/7/2015 9:00,83,0.416666667,22,26.5,25,86.699,0
1/7/2015 9:30,82,0.833333333,24,29,27,35.93,215.4138945
1/7/2015 10:00,88,1.25,27,30,29,40.921,430.827789
1/7/2015 10:30,88.66666667,2.833333333,28,31,29.66666667,67.511,725.4387055
1/7/2015 11:00,88.33333333,4.916666667,28.5,31.5,30.33333333,386.23,1020.049622
1/7/2015 11:30,88,7,29,32,31,413.82,1139.631257
1/7/2015 12:00,85,7,29.5,33.5,32,433.25,1259.212891
1/7/2015 12:30,82,7,30,35,33,436.41,1088.418854
1/7/2015 13:00,76,7.5,30,37,34,427.71,917.624817
1/7/2015 13:30,70,8,30,39,35,403.02,1031.460236
1/7/2015 14:00,70,7,30.5,39.5,35.5,147.343,1145.295654
1/7/2015 14:30,70,6,31,40,36,182.664,854.8569335
1/7/2015 15:00,68.5,6,31,40.5,36.5,153.349,564.418213
1/7/2015 15:30,67,6,31,41,37,66.125,493.564148
1/7/2015 16:00,70,7,31,40,36.5,29.428,422.710083
1/7/2015 16:30,73,8,31,39,36,17.741,225.347904
1/7/2015 17:00,76,7.5,31,38,35,4.2161,27.985725
1/7/2015 17:30,79,7,31,37,34,0.193,13.9928625
1/7/2015 18:00,82,7,30,35,32.5,0.0019,0
1/7/2015 18:30,85,7,29,33,31,0.0008,0
1/7/2015 19:00,86.5,6.5,29,32.5,31,0,0
1/7/2015 19:30,88,6,29,32,31,0,0
1/7/2015 20:00,88.5,5.5,27.5,30.5,29.5,0,0
1/7/2015 20:30,89,5,26,29,28,0,0
1/7/2015 21:00,90.5,5,26,28.5,27.5,0,0
1/7/2015 21:30,92,5,26,28,27,0,0
1/7/2015 22:00,90,5,26.5,29,28,0,0
1/7/2015 22:30,88,5,27,30,29,0,0
1/7/2015 23:00,90,4.5,25.5,28,27,0,0
1/7/2015 23:30,92,4,24,26,25,0,0
1/8/2015 0:00,90,4.5,24.5,27,26,0.0001,0
1/8/2015 0:30,88,5,25,28,27,0,0
1/8/2015 1:00,88.5,4.5,24.5,27.5,26.5,0.0001,0
1/8/2015 1:30,89,4,24,27,26,0,0
1/8/2015 2:00,88.5,3.5,22.5,25.5,24.5,0,0
1/8/2015 2:30,88,3,21,24,23,0.0007,0
1/8/2015 3:00,86.5,4,21,24.5,23.5,0.0001,0
1/8/2015 3:30,85,5,21,25,24,0,0
1/8/2015 4:00,89.5,2.375,21,23.5,22.5,0.0002,0
1/8/2015 4:30,88,4,22,25,24,0,0
1/8/2015 5:00,92,2.75,23,25,24,0.0007,0
1/8/2015 5:30,92,0.625,24,26,25,0.0002,0
1/8/2015 6:00,90,0.4375,22.5,25,24,0.001,0
1/8/2015 6:30,88,0.25,21,24,23,0.0027,0
1/8/2015 7:00,88,0.25,20,23,22,0.011,0
1/8/2015 7:30,92,0.375,21,23,22,1.841,0
1/8/2015 8:00,92,0.1875,22,24,23,9.2393,0
1/8/2015 8:30,92,0,23,25,24,16.241,0
1/8/2015 9:00,90.5,0,23.5,26,25,91.839,0
1/8/2015 9:30,89,0,24,27,26,37.547,174.6520845
1/8/2015 10:00,90.5,0.125,25,27.5,26.5,45.564,349.304169
1/8/2015 10:30,92,0.25,26,28,27,66.144,648.2245635
1/8/2015 11:00,92,0.125,27,29,28,386.31,947.144958
1/8/2015 11:30,92,0,28,30,29,419.46,1108.796661
1/8/2015 12:00,92,0.125,29,31,30,439.92,1270.448364
1/8/2015 12:30,92,0.25,30,32,31,442.65,1097.043945
1/8/2015 13:00,92,0.5,31,33,32,399.85,923.639526
1/8/2015 13:30,92,0.75,32,34,33,415.41,1045.737121
1/8/2015 14:00,92,2.4375,32,34,33,171.344,1167.834717
1/8/2015 14:30,86,8,32,36,34,205.822,866.6457215
1/8/2015 15:00,81,8.5,32,37.5,35,178.106,565.456726
1/8/2015 15:30,76,9,32,39,36,70.679,381.0934755
1/8/2015 16:00,77.5,9,32,38.5,35.5,41.385,196.730225
1/8/2015 16:30,79,9,32,38,35,30.786,98.3651125
1/8/2015 17:00,79,9,31.5,37.5,34.5,8.0223,0
1/8/2015 17:30,79,9,31,37,34,0.1588,0
1/8/2015 18:00,83.5,8,30,34.5,32.5,0.0003,0
1/8/2015 18:30,88,7,29,32,31,0,0
1/8/2015 19:00,88.5,7,28.5,31.5,30.5,0,0
1/8/2015 19:30,89,7,28,31,30,0,0
1/8/2015 20:00,90.5,6,27,29.5,28.5,0,0
1/8/2015 20:30,92,5,26,28,27,0,0
1/8/2015 21:00,90,5,25.5,28,27,0,0
1/8/2015 21:30,88,5,25,28,27,0.0027,0
1/8/2015 22:00,88,4.5,25,28,27,0,0
1/8/2015 22:30,88,4,25,28,27,0,0
1/8/2015 23:00,89.5,2.71875,24.125,26.75,25.75,0,0
1/8/2015 23:30,91,1.4375,23.25,25.5,24.5,0,0
1/9/2015 0:00,92,0.25,23,25,24,0.0007,0
1/9/2015 0:30,96,0.25,24,25,25,0.0007,0
1/9/2015 1:00,94,0.125,24,25.5,25,0,0
1/9/2015 1:30,92,0,24,26,25,0.0002,0
1/9/2015 2:00,94,0.125,24,25.5,25,0,0
1/9/2015 2:30,96,0.25,24,25,25,0.0004,0
1/9/2015 3:00,92,0.25,23.5,25.5,25,0.0007,0
1/9/2015 3:30,88,0.25,23,26,25,0.0008,0
1/9/2015 4:00,84.5,0.25,22.5,26.5,25,0.0011,0
1/9/2015 4:30,81,0.25,22,27,25,0.0008,0
1/9/2015 5:00,83,0.25,21.5,26,24.5,0.0008,0
1/9/2015 5:30,85,0.25,21,25,24,0.0015,0
1/9/2015 6:00,85,0.25,21,25,24,0.0016,0
1/9/2015 6:30,85,0.25,21,25,24,0.001,0
1/9/2015 7:00,84.5,0.25,21.5,25.5,24.5,0.0129,0
1/9/2015 7:30,84,0.25,22,26,25,2.0844,0
1/9/2015 8:00,84.5,0.125,22.5,26.5,25.5,9.634,0
1/9/2015 8:30,85,0,23,27,26,15.956,0
1/9/2015 9:00,85,0,23,27,26,71.478,0
1/9/2015 9:30,85,0,23,27,26,92.684,198.4374235
1/9/2015 10:00,86.5,0.125,24,27.5,26.5,71.261,396.874847
1/9/2015 10:30,88,0.25,25,28,27,154.67,502.7206265
1/9/2015 11:00,86.5,0.25,25,28.5,27,307.87,608.566406
1/9/2015 11:30,85,0.25,25,29,27,299.76,623.280487
1/9/2015 12:00,87,0.125,25.5,29,27.5,292.84,637.994568
1/9/2015 12:30,89,0,26,29,28,349.38,698.095917
1/9/2015 13:00,88.5,0.125,26.5,29.5,28.5,421.57,758.197266
1/9/2015 13:30,88,0.25,27,30,29,337.22,928.919556
1/9/2015 14:00,90,0.25,27.5,30,29,225.67,1099.641846
1/9/2015 14:30,92,0.25,28,30,29,195.9,928.992859
1/9/2015 15:00,90,0.25,27.5,30,29,171.03,758.343872
1/9/2015 15:30,88,0.25,27,30,29,119.21,548.5621185
1/9/2015 16:00,90,0.25,27.5,30,29,54.667,338.780365
1/9/2015 16:30,92,0.25,28,30,29,22.226,169.3901825
1/9/2015 17:00,92,0.25,28,30,29,3.4482,0
1/9/2015 17:30,92,0.25,28,30,29,0.1095,0
1/9/2015 18:00,90,0.25,27.5,30,29,0.0035,0
1/9/2015 18:30,88,0.25,27,30,29,0.0031,0
1/9/2015 19:00,88.5,0.25,26.5,29.5,28.5,0.0041,0
1/9/2015 19:30,89,0.25,26,29,28,0.0042,0
1/9/2015 20:00,89,0.25,26,29,28,0.0041,0
1/9/2015 20:30,89,0.25,26,29,28,0.0043,0
1/9/2015 21:00,89,0.25,26,29,28,0.0051,0
1/9/2015 21:30,89,0.25,26,29,28,0.0037,0
1/9/2015 22:00,88.5,0.25,25.5,28.5,27.5,0.0029,0
1/9/2015 22:30,88,0.25,25,28,27,0.003,0
1/9/2015 23:00,88,0.25,25,28,27,0.003,0
1/9/2015 23:30,88,0.25,25,28,27,0.0031,0
1/10/2015 0:00,88,0.25,25,28,27,0.0031,0
1/10/2015 0:30,88,0.25,25,28,27,0.003,0
1/10/2015 1:00,88,0.25,25,28,27,0.003,0
1/10/2015 1:30,88,0.25,25,28,27,0.0031,0
1/10/2015 2:00,88,0.375,25,28,27,0.003,0
1/10/2015 2:30,88,0.5,25,28,27,0.0032,0
1/10/2015 3:00,88,0.375,25,28,27,0.0032,0
1/10/2015 3:30,88,0.25,25,28,27,0.0032,0
1/10/2015 4:00,88,0.25,25,28,27,0.003,0
1/10/2015 4:30,88,0.25,25,28,27,0.0032,0
1/10/2015 5:00,88,0.25,25,28,27,0.003,0
1/10/2015 5:30,88,0.25,25,28,27,0.0031,0
1/10/2015 6:00,86.5,0.375,24.5,28,26.5,0.0039,0
1/10/2015 6:30,85,0.5,24,28,26,0.0038,0
1/10/2015 7:00,87,0.375,24,27.5,26,0.0078,0
1/10/2015 7:30,89,0.25,24,27,26,0.7358,0
1/10/2015 8:00,87,0.25,24,27.5,26,10.5628,0
1/10/2015 8:30,85,0.25,24,28,26,33.712,0
1/10/2015 9:00,85,0.25,24,28,26.5,67.309,0
1/10/2015 9:30,85,0.25,24,28,27,134.98,115.964348
