Month, Day, HourofDay, Weekend ,Load
12,27,23,0,3.0683878932740543
12,28,00,0,3.072261219783266
12,28,01,0,3.0591652391545936
12,28,02,0,3.04877976369198
12,28,03,0,3.0188345234787417
12,28,04,0,3.1767163767713433
12,28,05,0,3.0775049347040366
12,28,06,0,3.069546673151722
12,28,07,0,3.0432206890803037
12,28,08,0,4.3446325395943255
12,28,09,0,4.572430269519254
12,28,10,0,5.572474943039798
12,28,11,0,2.689853571627216
12,28,12,0,1.7425372992497759
12,28,13,0,-4.323689596998302
12,28,14,0,-11.418076790775382
12,28,15,0,7.185417271464259
12,28,16,0,0.8896412256808747
12,28,17,0,30.14977951083911
12,28,18,0,11.054410183435216
12,28,19,0,8.848766871353241
12,28,20,0,5.221260333425911
12,28,21,0,4.133529322033904
12,28,22,0,3.2184065351486275
12,28,23,0,2.9201006557377003
12,29,00,1,3.0200680077799364
12,29,01,1,2.9492007113087673
12,29,02,1,2.994360286190613
12,29,03,1,2.8835913726034827
12,29,04,1,2.877209357976659
12,29,05,1,3.292506889074257
12,29,06,1,3.4627142912729028
12,29,07,1,3.576892026125695
12,29,08,1,4.701595898860817
12,29,09,1,4.249664065018103
12,29,10,1,2.606029880522359
12,29,11,1,-3.5169314531813303
12,29,12,1,-0.42214803224013314
12,29,13,1,1.3897144623506454
12,29,14,1,1.049030088913598
12,29,15,1,6.622966891854494
12,29,16,1,9.40410717977231
12,29,17,1,8.394192735612924
12,29,18,1,6.560212743953318
12,29,19,1,6.152499499722085
12,29,20,1,5.6047216064481304
12,29,21,1,3.1063565703168625
12,29,22,1,3.174210842368652
12,29,23,1,3.0595005558644175
12,30,00,1,3.0616757246175257
12,03,01,0,4.069252250625114
12,03,02,0,4.150142181161458
12,03,03,0,4.067367443734408
12,03,04,0,4.111128866351735
12,03,05,0,4.213268477354851
12,03,06,0,4.101336232286829
12,03,07,0,4.417438580161205
12,03,08,0,4.3670108946929425
12,03,09,0,5.535819899972316
12,03,10,0,6.348170880800263
12,03,11,0,6.367102133926096
12,03,12,0,12.387649333148063
12,03,13,0,7.09811390941936
12,03,14,0,6.527152350486867
12,03,15,0,6.8076090025005955
12,03,16,0,14.778523017504838
12,03,17,0,18.262041525847522
12,03,18,0,15.490367602225096
12,03,19,0,13.415889963878746
12,03,20,0,14.086785468185328
12,03,21,0,14.366414020561374
12,03,22,0,14.49287165323709
12,03,23,0,14.225448860794792
12,04,00,0,13.686754909696942
12,30,01,1,3.110613812170066
12,30,02,1,3.0778502557686584
12,30,03,1,3.098519955543228
12,30,04,1,3.084197932184584
12,30,05,1,3.099236358076222
12,30,06,1,3.1108848332407133
12,30,07,1,3.0973603639899525
12,30,08,1,4.3837831397611255
12,30,09,1,4.535071861628233
12,30,10,1,3.458027171436437
12,30,11,1,6.426805515420911
12,30,12,1,6.257491197554853
12,30,13,1,5.975575629341416
12,30,14,1,4.311226262850777
12,30,15,1,3.294527518755282
12,30,16,1,4.0211416726868405
12,30,17,1,4.492232628507812
12,30,18,1,4.245988960822552
12,30,19,1,4.275612542372863
12,30,20,1,4.021981861628295
12,30,21,1,3.874167904973702
12,30,22,1,4.258410752986945
12,30,23,1,4.271024009447114
12,31,00,0,3.0243876187830048
12,31,01,0,4.317186123923286
12,31,02,0,4.7181590297469524
12,31,03,0,4.457246079466558
12,31,04,0,4.372266826896344
12,31,05,0,4.351850975270898
12,31,06,0,4.610183798277279
12,31,07,0,3.9289829619338867
12,31,08,0,4.5411289497082
12,31,09,0,4.499527621561476
12,31,10,0,4.232649580438976
12,31,11,0,5.64391571269797
12,31,12,0,10.008161664350897
12,31,13,0,7.234645101416953
12,31,14,0,6.425079016393625
12,31,15,0,6.999119699916757
12,31,16,0,11.260476768547079
12,31,17,0,12.305020025006954
12,31,18,0,11.107745907196458
12,31,19,0,8.28344407057511
12,31,20,0,7.238431647679895
12,31,21,0,4.950363562100603
12,31,22,0,5.157830480689174
12,31,23,0,5.378107682689562
01,01,00,0,5.383994007869614
12,04,01,0,12.652292875798892
12,04,02,0,13.006200861350278
12,04,03,0,10.44315726590713
12,04,04,0,10.73010643789961
12,04,05,0,10.502619355376655
12,04,06,0,10.755920936371162
12,04,07,0,10.901584629063798
12,04,08,0,10.516374745762878
12,04,09,0,12.379174787440697
12,04,10,0,12.906887324256735
12,04,11,0,14.93161514865242
12,04,12,0,12.676635901639306
12,04,13,0,12.911788780216629
12,04,14,0,13.554320872706969
12,04,15,0,16.262946321935033
12,04,16,0,21.622797279799528
12,04,17,0,20.903944676299403
12,04,18,0,12.716719044178976
12,04,19,0,5.631510533481534
12,04,20,0,5.714492836899103
12,04,21,0,5.467792181161443
12,04,22,0,5.171783539872121
12,04,23,0,5.508711722700828
12,05,00,0,5.324506657404805
12,05,01,0,5.649554724847164
12,05,02,0,5.401515568213346
12,05,03,0,5.558008177271397
12,05,04,0,5.398280997499296
12,05,05,0,5.466625921089199
12,05,06,0,5.463620366768512
12,05,07,0,7.186116501806053
12,05,08,0,7.414976529591547
12,05,09,0,7.524811883856685
12,05,10,0,8.720108833009185
12,05,11,0,7.242733150875219
12,05,12,0,6.210771353153659
12,05,13,0,6.771165579327516
12,05,14,0,6.684961825529452
12,05,15,0,6.935873348152217
12,05,16,0,11.583385951653089
12,05,17,0,9.154040825229236
12,05,18,0,7.864576804668095
12,05,19,0,7.664602222839702
12,05,20,0,6.749386215615456
12,05,21,0,5.829133814948609
12,05,22,0,5.332131719922258
12,05,23,0,5.728681589330321
12,06,00,0,5.583415484856882
12,06,01,0,5.507249538632494
12,06,02,0,6.104755232008931
12,06,03,0,5.6529107613225005
12,06,04,0,5.620679472075613
12,06,05,0,5.7551767185330664
12,06,06,0,5.541846460127799
12,06,07,0,5.807139699916607
12,06,08,0,5.422570111142001
12,06,09,0,6.647907218671915
12,06,10,0,8.39166813837173
12,06,11,0,6.233517443734417
12,06,12,0,6.121401297582482
12,06,13,0,6.6325206501805285
12,06,14,0,6.4677609591373395
12,06,15,0,8.023471275354012
12,06,16,0,11.014592167268756
12,06,17,0,11.525429936093444
12,06,18,0,13.627380939149782
12,06,19,0,10.859543534315005
12,06,20,0,7.699545379272027
12,06,21,0,8.424309966657335
12,06,22,0,7.455569630452857
12,06,23,0,6.817299310919624
12,07,00,0,4.973840600166677
12,07,01,0,4.983901533759448
12,07,02,0,5.099973214781901
12,07,03,0,5.212320841900512
12,07,04,0,5.161163011947822
12,07,05,0,5.160188902472857
12,07,06,0,5.3398920595602775
12,07,07,0,5.163918532925798
12,07,08,0,5.778588221728391
12,07,09,0,6.969911411503171
12,07,10,0,6.575783575993371
12,07,11,0,5.865001919977743
12,07,12,0,7.010960564045368
12,07,13,0,11.716660997499448
12,07,14,0,11.074793692864821
12,07,15,0,8.488830416782422
12,07,16,0,15.955462078355215
12,07,17,0,31.084142550708183
12,07,18,0,16.562692975826383
12,07,19,0,13.606775407057453
12,07,20,0,9.35016570158378
12,07,21,0,5.299316821339254
12,07,22,0,5.06885444012222
12,07,23,0,5.312286840789181
12,08,00,1,5.143758919144219
12,08,01,1,5.069678421345257
12,08,02,1,5.316766612948
12,08,03,1,5.096472217898789
12,08,04,1,5.238943484301294
12,08,05,1,5.217490853014653
12,08,06,1,5.079933495415427
12,08,07,1,5.30589846346218
12,08,08,1,5.0202676799109955
12,08,09,1,4.546504709641567
12,08,10,1,7.018627190886344
12,08,11,1,3.450965234787429
12,08,12,1,10.083043701028158
12,08,13,1,11.8312869491527
12,08,14,1,7.656681308696852
12,08,15,1,7.0642815643233305
12,08,16,1,4.9318308168935125
12,08,17,1,5.424716476799057
12,08,18,1,7.594700844679071
12,08,19,1,7.782944884690299
12,08,20,1,6.4754163153502935
12,08,21,1,4.962898143928901
12,08,22,1,4.7646311898803875
12,08,23,1,4.662413923312061
12,09,00,1,4.891464231730962
12,09,01,1,4.863470500277902
12,09,02,1,4.777892195054251
12,09,03,1,4.843908515016693
12,09,04,1,5.032033995554319
12,09,05,1,4.816421025284788
12,09,06,1,4.933873017504814
12,09,07,1,5.060022320088856
12,09,08,1,4.789472989719401
12,09,09,1,4.145464659627692
12,09,10,1,1.3436670936371231
12,09,11,1,2.0045092192275575
12,09,12,1,-2.1025605140317096
12,09,13,1,-5.714422918288017
12,09,14,1,-10.272302281188923
12,09,15,1,-7.578517870657964
12,09,16,1,-2.9150236260071756
12,09,17,1,5.0194292136705485
12,09,18,1,6.794411328146607
12,09,19,1,4.819045857182671
12,09,20,1,5.0040998499584095
12,09,21,1,5.04591065018056
12,09,22,1,4.9197125806452044
12,09,23,1,5.170577488191127
12,10,00,0,5.0526071769935585
04,10,01,0,4.256498769102555
04,10,02,0,4.10326860794666
04,10,03,0,4.121646296193368
04,10,04,0,4.1259093553764234
04,10,05,0,4.153384267852164
04,10,06,0,4.172046437899441
04,10,07,0,3.942536235065254
04,10,08,0,3.5160844040010555
04,10,09,0,6.032216537927083
04,10,10,0,6.3924608085579075
04,10,11,0,6.57562954671849
04,10,12,0,7.8048984995831745
04,10,13,0,7.521910063924423
04,10,14,0,8.514774007250306
04,10,15,0,9.505790174216015
04,10,16,0,15.185556976223724
04,10,17,0,13.423232127481322
04,10,18,0,9.413235651195494
04,10,19,0,7.785202568169235
04,10,20,0,7.318907892688396
04,10,21,0,7.070535693633522
04,10,22,0,7.656415246038335
04,10,23,0,6.067332876291679
04,11,00,0,5.347138444637178
04,11,10,0,6.2378121505375965
04,11,11,0,7.143447661940578
04,11,12,0,8.760192946900276
04,11,13,0,8.527054625489098
04,11,14,0,7.421267807724207
04,11,15,0,7.162093275909785
04,11,16,0,7.293273793774135
04,11,17,0,10.920543713490927
04,11,18,0,11.175534090024808
04,11,19,0,6.147715496522995
04,11,20,0,6.955762311753326
04,11,21,0,7.65558220122297
04,11,22,0,6.425140614401014
04,11,23,0,5.735798696860255
04,12,00,0,6.282269205334765
04,12,01,0,6.067196176715722
04,12,02,0,4.228517710475135
04,12,03,0,4.050628835787743
04,12,04,0,4.068639397054792
04,12,05,0,4.049256268407852
04,12,06,0,4.049985079872219
04,12,07,0,4.081348691588814
04,12,08,0,3.710991949152549
04,12,09,0,9.652440799016736
04,12,10,0,12.144705553365421
04,12,11,0,9.470763991106098
04,12,12,0,9.719929583101598
04,12,13,0,11.258112368053474
04,12,14,0,9.81122290762412
04,12,15,0,21.164184299610767
04,12,16,0,32.23106760422471
04,13,15,0,9.298022727272725
04,13,16,0,9.401542729294048
04,13,17,0,9.046697192393795
04,13,18,0,7.4159682509852045
04,13,19,0,7.709177074829846
04,13,20,0,7.189854755168593
04,13,21,0,7.637873913207664
04,13,22,0,6.277490162180694
04,13,23,0,3.9868555992076917
04,14,01,1,3.9935382000000037
04,14,02,1,4.02218653792715
04,14,03,1,3.891837889428409
04,14,04,1,3.933680692262888
04,14,05,1,3.906605369297628
04,14,06,1,3.868800842134571
04,14,07,1,3.6791880322400963
04,14,08,1,3.303161665285866
04,14,09,1,3.2415296226415227
04,14,10,1,3.197444651404788
04,14,11,1,3.1811830963517274
04,14,15,1,3.443176
04,14,16,1,10.488726238009441
04,14,17,1,7.745186459143879
04,14,18,1,6.346911464295572
04,14,20,1,7.026790897291271
04,14,21,1,7.262059877390825
04,14,22,1,5.75672506811225
04,14,23,1,4.030263476084526
04,15,00,1,4.07112338337504
04,15,01,1,4.081643489018602
04,15,02,1,3.9793915198665895
04,15,03,1,3.9283374395329345
04,15,04,1,3.9410040161200492
04,15,05,1,3.9167641479010347
04,15,06,1,3.930380600500395
04,15,07,1,3.6450173248053637
04,15,08,1,3.3381866434927967
04,15,09,1,3.3163538031693345
04,15,10,1,3.2966538871909803
04,15,11,1,4.514927309616505
04,15,12,1,6.790964681856069
04,15,13,1,7.164229747011351
04,15,14,1,6.664139688542795
04,15,15,1,5.230989220923801
04,15,16,1,5.116926331295113
04,15,17,1,5.985105592324735
04,15,18,1,5.293978594053895
04,15,19,1,6.023133467629825
04,15,20,1,5.831288068907994
04,15,21,1,4.6239684097860065
04,15,22,1,3.844781384872036
04,15,23,1,3.8899034954153366
04,16,00,0,3.8627004614956437
04,16,13,0,2.2607835558180422
04,16,14,0,4.063101330543992
04,16,15,0,4.0050123442714485
04,16,16,0,2.531533155407297
04,16,17,0,3.7717961679643692
04,16,18,0,4.609555090353021
04,16,19,0,6.383379691323664
04,16,20,0,6.457146135668542
04,16,21,0,7.575188530106329
04,16,22,0,4.926543927125503
04,16,23,0,4.551888533196101
04,17,00,0,4.155420199937512
04,17,00,0,3.221697145438116
04,17,01,0,3.0535205453533387
04,17,02,0,3.0534238559911655
04,17,03,0,3.031635967741967
04,17,04,0,2.9768739460511933
04,17,05,0,2.9596311067852827
04,17,06,0,2.9822218098415636
04,17,07,0,2.603036313299967
04,17,08,0,2.4180257305872424
04,17,09,0,7.399924560962114
04,17,10,0,7.521919315525855
04,17,11,0,8.36158848830743
04,17,12,0,8.466290291504674
04,17,13,0,8.015287520497616
04,17,14,0,7.683295790205942
04,17,15,0,9.271071359844179
04,17,16,0,10.865951490959619
04,17,17,0,10.150424893808061
04,17,18,0,7.035383855991103
04,17,19,0,5.97333545302946
04,17,20,0,4.44773258127252
04,17,21,0,5.052085095859948
04,17,22,0,5.502509994443
04,17,23,0,5.195028537371042
04,18,00,0,5.299635263437951
04,18,01,0,5.1948742486085555
04,18,02,0,4.806139343788687
04,18,03,0,4.043871870300766
04,18,04,0,3.190004841402356
04,18,05,0,3.2775352668148985
04,18,06,0,3.1442986989157475
04,18,07,0,2.7661933509307777
04,18,08,0,6.038103902167899
04,18,09,0,6.094234491384023
04,18,10,0,6.359421440088884
04,18,11,0,5.793461769936043
04,18,12,0,6.0368913622463465
04,18,13,0,5.704313948318872
04,18,14,0,6.547746600779534
04,18,15,0,8.03774836439498
04,18,16,0,10.619578482697364
04,18,17,0,10.459646097421366
04,18,18,0,9.208779361823316
04,18,19,0,6.122389508771939
04,18,20,0,6.016977570621422
04,18,21,0,4.8872417234042915
04,18,22,0,5.117542349662619
04,18,23,0,3.258063298138342
04,19,00,0,2.8698217876007255
04,19,01,0,2.76048275104309
04,19,02,0,2.791124345651581
04,19,03,0,2.806099822123406
04,19,04,0,2.737553444537076
04,19,05,0,2.7708329390481974
04,19,06,0,2.803869741594925
04,19,07,0,2.395122605672937
04,19,08,0,2.2579731331665065
04,19,09,0,6.068177666388297
04,19,10,0,9.73750383439849
04,19,11,0,9.6692536065575
04,19,12,0,9.306486539744341
04,19,13,0,9.7482735829621
04,19,14,0,9.107272682791118
04,19,15,0,8.250161243393515
04,19,16,0,7.999992082290744
04,19,17,0,7.773896372248533
04,19,20,0,6.785666808510677
04,19,21,0,5.581197257001634
04,19,22,0,4.829415201444827
04,19,23,0,3.4460657186544887
04,20,00,0,2.9117692442345238
04,20,01,0,2.973314934704081
04,20,02,0,2.874410831017207
04,20,03,0,2.8621890941928565
04,20,04,0,2.8551267973311116
04,20,05,0,2.8388960622914503
04,20,06,0,2.8600075687691198
04,20,07,0,2.544310636287813
04,20,08,0,4.94920987774383
04,20,09,0,5.890921043940587
04,20,10,0,5.078214910813827
04,20,11,0,4.98916645439379
04,20,12,0,5.962938193709871
04,20,13,0,6.076836224631742
04,20,14,0,6.860304417893783
04,20,15,0,5.708672878198032
04,20,16,0,5.927467303308292
04,20,17,0,5.700320178124123
04,20,18,0,5.489829060850246
04,20,19,0,4.997283212003282
04,20,20,0,4.3365706974158655
04,20,21,0,2.758036979716577
04,20,22,0,2.765128177271511
04,20,23,0,2.7821996581434503
04,21,00,1,2.7815046235065197
04,21,01,1,2.7844451375382464
04,21,02,1,2.77813651847739
04,21,03,1,2.8120007115063452
04,21,04,1,2.819977252014448
04,21,05,1,2.8031363462072645
04,21,06,1,2.979949377604896
04,21,07,1,2.4945206251736383
04,21,08,1,2.248091964434628
04,21,09,1,4.634702728535635
04,21,10,1,4.9370156599054225
04,21,11,1,5.010938077243751
04,21,12,1,7.553450186162845
04,21,13,1,5.083254412336694
04,21,14,1,5.008173926090629
04,21,15,1,4.791621114198385
04,21,16,1,5.672461025854817
04,21,17,1,5.810452292303536
04,21,18,1,4.47308468593665
04,21,19,1,4.153967365934913
04,21,20,1,4.301339705473768
04,21,21,1,4.342087818838611
04,21,22,1,4.8365251014171236
04,21,23,1,3.7778587552097735
04,22,00,1,2.8861719483046384
04,22,01,1,2.908910839122028
04,22,02,1,2.9153562739649943
04,22,03,1,2.8989734213451697
04,22,04,1,2.8823926042245116
04,22,05,1,2.848658938594063
04,22,06,1,2.8652753042512025
04,22,07,1,2.5702207807724693
04,22,08,1,2.3862467546540973
04,22,09,1,2.237981372603473
04,22,10,1,3.0717433564878966
04,22,11,1,3.3775451069741145
04,22,12,1,4.668561756531411
04,22,13,1,4.540341669908289
04,22,14,1,4.072813804891552
04,22,15,1,3.8630794665185197
04,22,16,1,3.505611264240102
04,22,17,1,3.9717676521255987
04,22,18,1,4.112706415671047
04,22,19,1,3.7420012170047436
04,22,20,1,4.323417932759094
04,22,21,1,4.266622952460397
04,22,22,1,3.675431514309511
04,22,23,1,2.980212814670793
04,23,00,0,2.874180666851924
04,23,01,0,2.8586199861072408
04,23,02,0,2.8777660005558636
04,23,03,0,2.9251549319255123
04,23,04,0,2.9230478321289795
04,23,05,0,3.0025092414559507
04,23,06,0,2.9832431286468784
04,23,07,0,2.46162702417335
04,23,08,0,2.3348970436232026
04,23,09,0,5.688717084491442
04,23,10,0,6.22939638232846
04,23,11,0,7.765491356309044
04,23,12,0,6.123026985273745
04,23,13,0,6.281165713094179
04,23,14,0,5.297838643691003
04,23,15,0,5.20209176306999
04,23,16,0,6.3608425708727845
04,23,17,0,5.440837746596305
04,23,18,0,5.794403175882134
04,23,19,0,6.436532653514812
04,23,20,0,5.828059569205019
04,23,21,0,5.741914554042837
04,23,22,0,4.857124365101413
04,23,23,0,3.64148896637951
04,24,00,0,3.2973575326479483
04,24,01,0,3.1320594276188087
04,24,02,0,3.0675231119755098
04,24,03,0,3.0542007641011257
04,24,04,0,3.080284620727985
04,24,05,0,3.0587481133648624
04,24,06,0,3.0880634148374453
04,24,07,0,2.613712995276522
04,24,08,0,2.3247748680188702
04,24,09,0,5.8964355472014365
04,24,10,0,5.68699414281731
04,24,11,0,6.009693797715253
04,24,12,0,4.113095556485332
04,24,13,0,-5.942749949916579
04,24,14,0,-5.89535639321463
04,24,15,0,-6.623544727626428
04,24,16,0,-4.486523014726292
04,24,17,0,-0.6409465819603488
04,24,18,0,3.800499933277747
04,24,19,0,6.2270745482347705
04,24,20,0,5.152745048624697
04,24,21,0,5.857215937500007
04,24,22,0,6.120475967204
04,24,23,0,6.069452736871357
04,25,00,0,5.450544830461354
04,25,01,0,3.5041460350097373
04,25,02,0,3.3870079160877955
04,25,03,0,3.1619608002223094
04,25,04,0,3.2027581439289
04,25,05,0,3.266182722978568
04,25,06,0,3.1019792886912985
04,25,07,0,2.8069838566267746
04,25,08,0,2.4138310336204727
04,25,09,0,6.42585335403733
04,25,10,0,6.447545820562732
04,25,11,0,7.651445991091379
04,25,12,0,9.893759735376243
04,25,13,0,7.297583770258725
04,25,14,0,7.674404319660644
04,25,15,0,7.857535532388099
04,25,16,0,6.441753018343623
04,25,17,0,6.437247100361451
04,25,18,0,6.401778117844212
04,25,19,0,5.677271494859705
04,25,20,0,6.548770770086106
04,25,21,0,7.0561148985827655
04,25,22,0,5.869920675187603
04,25,23,0,4.434701009174355
04,26,00,0,3.0795790052792205
04,26,01,0,3.123014645734932
04,26,02,0,3.0551489098998283
04,26,03,0,3.1049912975826257
04,26,04,0,3.140987577104765
04,26,05,0,3.1267119116421087
04,26,06,0,3.05827090302861
04,26,07,0,2.634834781883871
04,26,08,0,3.907721896551791
04,26,09,0,6.355133655134082
04,26,10,0,7.046579410619841
04,26,11,0,0.579432035077941
04,26,12,0,-1.0361849525139546
04,26,13,0,-4.385506274346122
04,26,14,0,-5.226955196433521
04,26,15,0,-4.755610025090643
04,26,16,0,-4.88301347001385
04,26,19,0,-4.587291171477096
04,26,20,0,5.155377421875004
04,26,21,0,5.708901480244965
04,26,22,0,6.142982018348721
04,26,23,0,6.312471176306984
04,27,00,0,5.924710113920531
04,27,01,0,4.673397382606327
04,27,02,0,4.080075323701063
04,27,03,0,2.7082629702695113
04,27,04,0,2.679117793831618
04,27,05,0,2.675465646012794
04,27,06,0,2.6518121116977382
04,27,07,0,2.2612353153653957
04,27,08,0,2.1072694665185
04,27,09,0,4.615765052865774
04,27,10,0,5.207462222531288
04,27,11,0,-2.18629756410258
04,27,12,0,-2.6655279949804744
04,27,13,0,-3.9137995319029835
04,27,14,0,-4.222494319576105
04,27,15,0,-3.6725260887772335
04,27,16,0,-4.397292253756249
04,27,17,0,1.131960044593101
04,27,18,0,2.265129854991623
04,27,19,0,4.672227517375602
04,27,20,0,5.765211876563841
04,27,21,0,4.330969768544323
04,27,22,0,4.241210671870679
04,27,23,0,3.468980682899492
04,28,00,1,2.7601385658698714
04,28,01,1,2.766569636010065
04,28,02,1,2.718695865518217
04,28,03,1,2.6496531175326115
04,28,04,1,2.6737893331480427
04,28,05,1,2.668114990275056
04,28,06,1,2.672776904695697
04,28,07,1,2.1518219727702035
04,28,08,1,2.073727793831574
04,28,09,1,4.408814525730142
04,28,10,1,4.682011592994098
04,28,11,1,4.5235810080757854
04,28,12,1,4.392000636338307
04,28,13,1,4.571927678621069
04,28,14,1,2.9264695101586415
04,28,15,1,3.076788349082867
04,28,16,1,4.380932031162997
04,28,17,1,4.253137452725245
04,28,18,1,3.9773053309233073
04,28,19,1,2.6184791617933465
04,28,20,1,2.169853858574611
04,28,21,1,2.5624118204558344
04,28,22,1,2.9193220727980616
04,28,23,1,3.965057846624006
04,29,00,1,2.8878143373159166
04,29,01,1,2.76593190608498
04,29,02,1,2.7863790967204585
04,29,03,1,2.7160022145040448
04,29,04,1,2.6975949235898953
04,29,05,1,2.7262969046957757
04,29,06,1,2.7191826987214935
04,29,07,1,2.2173016004445434
04,29,08,1,2.137108257849387
04,29,09,1,2.101494113396336
04,29,10,1,2.0795820422339855
04,29,11,1,2.0435435065296246
04,29,12,1,2.038631444845821
04,29,13,1,3.024103259238692
04,29,14,1,3.608117571547631
04,29,15,1,2.3268864823562194
04,29,16,1,2.3380232786885142
04,29,17,1,2.5829854141189545
04,29,18,1,3.5287533481522755
04,29,19,1,4.199552707059474
04,29,20,1,4.309313184217756
04,29,21,1,3.017924720755746
04,29,22,1,3.1921213698248914
04,29,23,1,5.12671221234031
04,30,00,0,3.339865898860793
04,30,01,0,2.786724626285175
04,30,02,0,2.825084645734877
04,30,03,0,2.7445369213670703
04,30,04,0,2.852942522923045
04,30,05,0,2.8734425701583657
04,30,06,0,2.897977879966666
04,30,07,0,2.350079132851589
04,30,08,0,2.3173894748541235
04,30,09,0,5.437739104560705
04,30,10,0,5.343832406223897
04,30,11,0,5.756350277854797
04,30,12,0,5.467174584606779
04,30,13,0,6.334947616004508
04,30,14,0,7.16371196498057
04,30,15,0,7.612988151751038
04,30,16,0,9.196454362323022
04,30,17,0,8.494612748749306
04,30,18,0,7.420910283411989
04,30,19,0,4.976417766046251
04,30,20,0,2.132950692051076
04,30,21,0,2.553631874304762
04,30,22,0,5.917600300166699
04,30,23,0,4.116161489302562
05,01,00,0,2.7272364712419934
04,04,10,0,6.118483665207862
04,04,11,0,6.21708876601668
04,04,12,0,6.214028534890184
04,04,13,0,5.81673732535483
04,04,14,0,32.156988072917024
04,04,15,0,13.856055866051047
04,04,16,0,11.638298130398505
04,04,17,0,6.668040898843887
04,04,18,0,7.854051865546234
04,04,19,0,6.1550272246941775
04,04,20,0,5.376941358952955
04,04,21,0,5.203728274323847
04,04,22,0,5.938282074631079
04,04,23,0,5.5232832851182225
04,05,00,0,2.6793317177060065
04,06,01,0,2.661498288413487
04,06,02,0,2.4481567296471503
04,06,03,0,2.4388672158933162
04,06,04,0,2.457628989983321
04,06,05,0,2.4265225229230762
04,06,06,0,2.4528809588660683
04,06,07,0,2.308120630730724
04,06,08,0,1.892264134481818
04,06,09,0,4.751507360377819
04,06,10,0,4.546500505836598
04,06,11,0,15.08589895439378
04,06,12,0,8.829688432288226
04,06,13,0,5.5120573801002255
04,06,14,0,3.3157076820455775
04,06,15,0,7.333249514026213
04,06,16,0,9.381864157865602
04,06,17,0,9.816501045025227
04,06,18,0,9.01400235042723
04,06,19,0,6.930314984709479
04,06,20,0,6.264588215305559
04,06,21,0,3.4001387524311544
04,06,22,0,3.321569947207513
04,06,23,0,3.4066592358987746
04,07,00,1,3.332253770491853
04,07,01,1,3.264073239788823
04,07,02,1,3.1826389858294135
04,07,03,1,3.2011010141706926
04,07,04,1,3.183927163100829
04,07,05,1,3.1808833592664243
04,07,06,1,3.1708710197277132
04,07,07,1,3.01797432064461
04,07,08,1,2.6731781328146327
04,07,09,1,2.6034423617671822
04,07,10,1,2.7046627924423645
04,07,11,1,4.6865265684912245
04,07,12,1,4.901618149485994
04,07,13,1,3.486843856626836
04,07,14,1,3.5372892497915918
04,07,15,1,2.912327310364028
04,07,16,1,3.1621135093081505
04,07,17,1,3.427479591553184
04,07,18,1,5.534782420789239
04,07,19,1,4.078127632675754
04,07,20,1,4.324146629619365
04,07,21,1,4.817523809391413
04,07,22,1,4.1324542372881865
04,07,23,1,3.6912003778827622
04,08,00,1,2.9196021756043367
04,08,01,1,2.6795740705750974
04,08,02,1,2.6805214087246334
04,08,03,1,2.7154909085857186
04,08,04,1,2.7008782606279635
04,08,05,1,2.7294710086134457
04,08,06,1,2.7383742789663983
04,08,07,1,2.564466303621108
04,08,08,1,2.164763111975549
04,08,09,1,2.1485537121422347
04,08,10,1,2.146261197554887
04,08,11,1,2.1422532342317386
04,08,12,1,2.1616495220894736
04,08,13,1,2.1442633259238324
04,08,14,1,2.1435112447902123
04,08,15,1,2.1423361378160886
04,08,16,1,2.192055232008836
04,08,17,1,3.0725696721311304
04,08,18,1,5.572274217838255
04,08,19,1,4.802513798277334
04,08,20,1,4.085839538760727
04,08,21,1,4.721323209224769
04,08,22,1,4.759693588104526
04,08,23,1,5.770727693803813
04,09,00,0,6.211486235065369
04,09,01,0,4.68849597110315
04,09,02,0,2.7184622228396833
04,09,03,0,2.6980207891081176
04,09,04,0,2.723972158933035
04,09,05,0,2.7260947568768636
04,09,06,0,2.770727454848595
04,09,07,0,2.5888808669074987
04,09,08,0,2.231376207279799
04,09,09,0,15.507535984995892
04,09,10,0,7.254788995255323
04,09,11,0,7.753314690191639
04,09,12,0,8.471697670928439
04,09,13,0,8.291152537520746
04,09,14,0,7.5508424506808876
04,09,15,0,6.581591809338573
04,09,16,0,5.873466895497531
04,09,17,0,6.069979094192855
04,09,18,0,5.687755954431694
04,09,19,0,5.977768032786862
04,09,20,0,5.845925670562027
04,09,21,0,5.426727396498996
04,09,22,0,7.6045171408726056
04,09,23,0,5.424815287579904
04,10,00,0,4.258493403723255
05,01,13,0,9.265994805263166
05,01,14,0,8.303032320088835
05,01,15,0,8.724500147304031
05,01,16,0,9.424428766323974
05,01,17,0,7.85590065036126
05,01,18,0,6.107058851820933
05,01,19,0,5.417385393383454
05,01,20,0,5.291753160088943
05,01,21,0,4.951246764951336
05,01,22,0,5.2053709197000195
05,01,23,0,3.3792761489302867
05,02,00,0,3.1317665221018434
05,10,01,0,3.507769822172836
05,10,02,0,3.4306306585162805
05,10,03,0,3.418949177549364
05,10,04,0,3.435470091692187
05,10,05,0,3.460271378160654
05,10,06,0,3.37816846346204
05,10,07,0,2.895422158933004
05,10,08,0,3.1844191636566097
05,10,09,0,5.788349088635725
05,10,10,0,5.660229247013102
05,10,11,0,7.322393448180048
05,10,12,0,8.88449576549046
05,10,13,0,9.215905962767504
05,10,14,0,9.39651107529867
05,10,15,0,8.701355587663397
05,10,16,0,7.1567890941928844
