DATE,HourlyRelativeHumidity,HourlyVisibility,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyWetBulbTemperature,SolarRadiance,HourlySkyConditions,HourlyWindSpeed,HourlyAltimeterSetting,PVPower,Date,sineazimuthal,cosazimuthal,sineZenith,cosZenith
1/2/2018 0:00,72,9,8.5,16,14,0.003,0,4,30.42,0,1/2/2018 0:00,-0.601496851,0.79887517,0.939334058,0.343003684
1/2/2018 0:30,73,8,7,14,12,0.0032,0,3,30.43,0,1/2/2018 0:30,-0.895973984,-0.444106542,0.16174733,0.986832205
1/2/2018 1:00,75,7,9,15.5,13.5,0.003,0,3,30.43,0,1/2/2018 1:00,0.447325922,-0.894371019,-0.841830131,0.53974256
1/2/2018 1:30,77,6,11,17,15,0.0031,0,3,30.43,0,1/2/2018 1:30,0.829235435,0.558899449,-0.901340339,-0.433111524
1/2/2018 2:00,74,8,8.5,15.5,13.5,0.0032,0,1.5,30.445,0,1/2/2018 2:00,-0.702399174,0.711783254,-0.231445298,-0.972847919
1/2/2018 2:30,71,10,6,14,12,0.0031,0,0,30.46,0,1/2/2018 2:30,-0.587933657,-0.808909151,0.529025992,-0.848605621
1/2/2018 3:00,69.5,10,7,15.5,13.5,0.0031,0,0,30.465,0,1/2/2018 3:00,0.836106621,-0.548566968,0.958763123,-0.284206395
1/2/2018 3:30,68,10,8,17,15,0.003,0,0,30.47,0,1/2/2018 3:30,0.693264783,0.720682969,0.918699422,0.394957431
1/2/2018 4:00,69,6.833333333,5.833333333,14.33333333,12.33333333,0.003,0.046875,1.5,30.47333333,0,1/2/2018 4:00,-0.227920381,0.973679773,0.444980541,0.895540238
1/2/2018 4:30,70,3.666666667,3.666666667,11.66666667,9.666666667,0.003,0.09375,3,30.47666667,0,1/2/2018 4:30,-0.578953675,0.815360437,-0.298562192,0.954390181
1/2/2018 5:00,71.5,3.375,5.333333333,12.83333333,10.83333333,0.003,0.2578125,1.5,30.48333333,0,1/2/2018 5:00,-0.075852383,0.997119058,-0.931996082,0.362468349
1/2/2018 5:30,73,3.083333333,7,14,12,0.0027,0.421875,0,30.49,0,1/2/2018 5:30,0.953470892,-0.301485089,-0.719884008,-0.694094385
1/2/2018 6:00,72.25,2.791666667,6,13.25,11.25,0.002,0.5859375,0,30.505,0,1/2/2018 6:00,-0.316983034,0.948431208,0.683820883,-0.729649916
1/2/2018 6:30,71.5,2.5,5,12.5,10.5,0.0008,0.75,0,30.52,0,1/2/2018 6:30,0.540242145,0.841509611,0.117796632,0.99303774
1/2/2018 7:00,72,2.875,3.5,11,9.5,0.0084,0.21875,0,30.52,0,1/2/2018 7:00,-0.794511692,0.607248854,0.185928167,-0.98256334
1/2/2018 7:30,68.5,4.083333333,3.5,12,10,1.4508,0.354166667,0,30.52,0,1/2/2018 7:30,0.74928784,0.662244466,-0.794256333,-0.607582816
1/2/2018 8:00,69.25,2,2.25,10.25,8.25,8.2962,0.270833333,0.75,30.53,0,1/2/2018 8:00,0.799941526,0.600077957,0.007176027,-0.999974252
1/2/2018 8:30,70,5,3.5,11.5,9.5,15.057,0.75,0,30.535,0,1/2/2018 8:30,-0.200604542,0.979672301,0.419190964,0.907898087
1/2/2018 9:00,76,1.75,6.666666667,13,11,80.511,0.4375,0,30.54333333,0,1/2/2018 9:00,0.853651375,0.520844824,0.346878298,-0.937910148
1/2/2018 9:30,76.66666667,2.083333333,9.666666667,15.66666667,14,38.981,0.645833333,0,30.55666667,116.0842665,1/2/2018 9:30,-0.806132885,0.591734545,-0.949384995,-0.314114837
1/2/2018 10:00,78.83333333,3.041666667,11.83333333,17.33333333,15.5,33.002,0.322916667,0,30.56333333,232.168533,1/2/2018 10:00,0.922657633,0.38562014,-0.663156332,0.748480914
1/2/2018 10:30,81,4,14,19,17,83.522,0,0,30.57,510.019844,1/2/2018 10:30,0.968879158,-0.247534192,0.184534641,0.98282601
1/2/2018 11:00,77.5,6.5,15,21,19,383.73,0,0,30.565,787.871155,1/2/2018 11:00,0.997594342,0.069321926,0.816442296,0.577427032
1/2/2018 11:30,74,9,16,23,21,413.95,0,0,30.56,814.095459,1/2/2018 11:30,0.521741356,0.85310372,0.996200518,-0.0870892
1/2/2018 12:00,71.5,9.5,16.5,24.5,22,430.44,0,0,30.55,840.319763,1/2/2018 12:00,-0.724490828,0.689284441,0.713894357,-0.700253416
1/2/2018 12:30,69,10,17,26,23,432.06,0,0,30.54,852.596649,1/2/2018 12:30,-0.6641093,-0.747635498,0.079567746,-0.996829461
1/2/2018 13:00,65,10,17,27.5,24,421.87,0,1.5,30.53,864.873535,1/2/2018 13:00,0.843684363,-0.536839544,-0.642493012,-0.766291543
1/2/2018 13:30,61,10,17,29,25,398.25,0,3,30.52,841.6975095,1/2/2018 13:30,0.368110273,0.929782139,-0.999999348,-0.001142293
1/2/2018 14:00,58.5,10,17,30,25.5,118.197,0,1.5,30.51,818.521484,1/2/2018 14:00,-0.972058936,0.234736927,-0.543709613,0.83927341
1/2/2018 14:30,56,10,17,31,26,167.263,0,0,30.5,699.503601,1/2/2018 14:30,-0.215016784,-0.976610353,0.536702214,0.843771731
1/2/2018 15:00,54,10,16.5,31.5,26,86.24,0,0,30.495,580.485718,1/2/2018 15:00,0.928640811,-0.370980112,0.999484705,0.032098672
1/2/2018 15:30,52,10,16,32,26,48.197,0,0,30.49,434.757416,1/2/2018 15:30,0.707474219,0.706739153,-0.338917869,-0.940815964
1/2/2018 16:00,54,10,15.5,30.5,25,25.166,0,0,30.48,289.029114,1/2/2018 16:00,-0.08288025,0.996559514,-0.704466253,0.709737485
1/2/2018 16:30,56,10,15,29,24,14.45,0,0,30.47,158.01517,1/2/2018 16:30,-0.572901186,0.819624445,0.999855648,0.016990671
1/2/2018 17:00,59.5,10,15,27.5,23,3.1729,0,0,30.47,27.001226,1/2/2018 17:00,-0.690223991,0.723595772,-0.917714516,-0.397240565
1/2/2018 17:30,63,10,15,26,22,0.0531,0,0,30.47,13.500613,1/2/2018 17:30,-0.499958405,0.866049417,0.95289251,0.303308202
1/2/2018 18:00,67.5,10,15,24.5,21,0.0001,0,0,30.47,0,1/2/2018 18:00,0.09290314,0.995675151,-0.936711617,0.350101908
1/2/2018 18:30,72,10,15,23,20,0,0,0,30.47,0,1/2/2018 18:30,0.864046377,0.503412215,-0.086267397,-0.996272019
1/2/2018 19:00,71.5,10,14,22,19.5,0,0,0,30.47,0,1/2/2018 19:00,0.780222362,-0.625502251,0.874919487,-0.484268409
1/2/2018 19:30,71,10,13,21,19,0,0,0,30.47,0,1/2/2018 19:30,-0.43429728,-0.9007696,0.996562473,-0.082844657
1/2/2018 20:00,71,10,12,20,18,0.0001,0,1.5,30.475,0,1/2/2018 20:00,-0.973156629,0.230143814,0.919407415,-0.393306502
1/2/2018 20:30,71,10,11,19,17,0.0004,0,3,30.48,0,1/2/2018 20:30,-0.107898819,0.994161881,0.112475299,-0.993654521
1/2/2018 21:00,69,10,9,17.5,15.5,0.001,0,1.5,30.48,0,1/2/2018 21:00,0.772892952,0.634536433,-0.997736987,0.067237668
1/2/2018 21:30,67,10,7,16,14,0.0012,0,0,30.48,0,1/2/2018 21:30,0.999797527,0.020122262,0.776758854,0.629798129
1/2/2018 22:00,70.5,8,8.5,16.5,14.5,0.0004,0,2.5,30.485,0,1/2/2018 22:00,0.962853359,-0.270024831,-0.65646824,-0.754353664
1/2/2018 22:30,74,6,10,17,15,0.0004,0,5,30.49,0,1/2/2018 22:30,0.984299674,-0.176505388,0.864830214,0.50206444
1/2/2018 23:00,72,6,9.5,17,15,0.0015,0,2.5,30.485,0,1/2/2018 23:00,0.956378415,0.292130669,-0.974082675,0.226192266
1/2/2018 23:30,70,6,9,17,15,0.0026,0,0,30.48,0,1/2/2018 23:30,0.438544269,0.898709588,0.249477857,-0.968380503
1/3/2018 0:00,73.5,3,6.5,13.5,11.5,0.0023,0,0,30.48,0,1/3/2018 0:00,-0.613016618,0.790070013,0.890018133,0.455925129
1/3/2018 0:30,70,6,7,15,13,0.003,0,0,30.47,0,1/3/2018 0:30,-0.892608927,-0.45083179,0.019236747,0.999814957
1/3/2018 1:00,72,6,6.5,14,12,0.003,0,0,30.465,0,1/3/2018 1:00,0.448643021,-0.893711049,-0.909622247,0.415436358
1/3/2018 1:30,74,6,6,13,11,0.0031,0,0,30.46,0,1/3/2018 1:30,0.831332004,0.555776123,-0.831232305,-0.555925224
1/3/2018 2:00,72,7.5,5.5,13,11,0.003,0,0,30.465,0,1/3/2018 2:00,-0.696492442,0.717564128,-0.091997335,-0.995759253
1/3/2018 2:30,70,9,5,13,11,0.003,0,0,30.47,0,1/3/2018 2:30,-0.597639252,-0.80176513,0.643304954,-0.765610042
1/3/2018 3:00,70.5,9,5.5,13.5,11.5,0.003,0,0,30.47,0,1/3/2018 3:00,0.827765599,-0.561074071,0.989237549,-0.146318394
1/3/2018 3:30,71,9,6,14,12,0.0017,0,0,30.47,0,1/3/2018 3:30,0.705380118,0.708829239,0.85385805,0.520505937
1/3/2018 4:00,71.75,8,4.5,12,10,0,0.09375,0.75,30.4575,0,1/3/2018 4:00,-0.211109417,0.977462436,0.314083485,0.949395368
1/3/2018 4:30,72.5,7,3,10,8,0.0021,0.1875,1.5,30.445,0,1/3/2018 4:30,-0.566879922,0.823800433,-0.430673489,0.902507809
1/3/2018 5:00,67,2.375,2,11,9,0.0022,0.75,1.5,30.44,0,1/3/2018 5:00,-0.068684193,0.997638452,-0.974025952,0.226436403
1/3/2018 5:30,71,2.4375,6,14,12,0.0028,0.791666667,0,30.43,0,1/3/2018 5:30,0.956383019,-0.292115596,-0.613905169,-0.789379784
1/3/2018 6:00,72.33333333,2.5,6.666666667,14,12,0.0004,0.833333333,0,30.42,0,1/3/2018 6:00,-0.358813758,0.933409175,0.779873433,-0.62593724
1/3/2018 6:30,72,2.5,5.5,13,11,0,0.25,0,30.42,0,1/3/2018 6:30,0.445275114,0.895393809,-0.0185501,0.999827932
1/3/2018 7:00,70,1.5,3,11,9,0.0056,0.4375,5,30.42,0,1/3/2018 7:00,-0.904279875,0.42694017,0.305622581,-0.952152739
1/3/2018 7:30,71.5,1,4,11.5,9.5,1.1033,0.463541667,2.5,30.41,0,1/3/2018 7:30,0.500879552,0.865516998,-0.73083536,-0.682553791
1/3/2018 8:00,72.25,0.5,5.5,12.75,10.75,9.3263,0.489583333,1.25,30.41,0,1/3/2018 8:00,0.521567018,0.853210318,0.07150844,-0.997439995
1/3/2018 8:30,73,0,7,14,12,18.662,0.515625,0,30.41,0,1/3/2018 8:30,-0.53774039,0.843110475,0.389366204,0.921083036
1/3/2018 9:00,75,0.625,8.5,15,13,80.018,0.541666667,0,30.41,0,1/3/2018 9:00,0.644311365,0.764763274,0.355197042,-0.934791453
1/3/2018 9:30,77,1.25,10,16,14,53.731,0.567708333,0,30.41,141.3510435,1/3/2018 9:30,-0.937821976,0.34711661,-0.951553433,-0.307483437
1/3/2018 10:00,77,1.875,12,18,16,41.668,0.59375,1.5,30.4,282.702087,1/3/2018 10:00,0.803035493,0.595931201,-0.650323499,0.759657388
1/3/2018 10:30,77.5,3.5,13.5,19.5,17.5,71.58,0.09375,1.5,30.4,545.1013485,1/3/2018 10:30,0.999378884,-0.035239841,0.207112067,0.978317224
1/3/2018 11:00,76.25,4.75,15.25,21.75,19.75,375.73,0.046875,0.75,30.385,807.50061,1/3/2018 11:00,0.965465715,0.260530138,0.831289087,0.555840313
1/3/2018 11:30,75,6,17,24,22,404.96,0,0,30.37,847.6670835,1/3/2018 11:30,0.361670629,0.932305935,0.993451361,-0.114255821
1/3/2018 12:00,73.5,6.5,17,24.5,22,425.54,0,1.5,30.35,887.833557,1/3/2018 12:00,-0.829275215,0.558840423,0.694866085,-0.719139154
1/3/2018 12:30,72,7,17,25,22,392.24,0,3,30.33,825.3782655,1/3/2018 12:30,-0.537106152,-0.84351466,0.054627355,-0.998506811
1/3/2018 13:00,64,8.5,16.5,27.5,23.5,371.86,0,1.5,30.32,762.922974,1/3/2018 13:00,0.915848702,-0.401523543,-0.659221014,-0.751949237
1/3/2018 13:30,56,10,16,30,25,389.88,0,0,30.31,767.266083,1/3/2018 13:30,0.225385708,0.974269615,-0.999857674,0.016871025
1/3/2018 14:00,58.5,10,16.5,29.5,25,123.036,0,1.5,30.3,771.609192,1/3/2018 14:00,-0.995984704,0.089523572,-0.532774047,0.846257535
1/3/2018 14:30,61,10,17,29,25,166.422,0,3,30.29,758.6881715,1/3/2018 14:30,-0.070461376,-0.997514508,0.542550106,0.840023441
1/3/2018 15:00,58.5,9.5,16.5,29.5,25,101.342,0,3,30.285,745.767151,1/3/2018 15:00,0.97273053,-0.231938171,0.999477035,0.032336616
1/3/2018 15:30,56,9,16,30,25,53.791,0,3,30.28,543.2305145,1/3/2018 15:30,0.596800881,0.802389374,-0.331146502,-0.943579352
1/3/2018 16:00,58,9,16,29,24.5,32.789,0,3,30.275,340.693878,1/3/2018 16:00,-0.228029207,0.973654292,-0.716853849,0.697223464
1/3/2018 16:30,60,9,16,28,24,10.8332,0,3,30.27,190.7724855,1/3/2018 16:30,-0.687185613,0.726481888,0.998986646,0.045007574
1/3/2018 17:00,61.5,9,15.5,27,23,2.7739,0,1.5,30.265,40.851093,1/3/2018 17:00,-0.788985743,0.614411505,-0.901326928,-0.433139434
1/3/2018 17:30,63,9,15,26,22,0.0639,0,0,30.26,20.4255465,1/3/2018 17:30,-0.620522047,0.784189001,0.935920511,0.352211297
1/3/2018 18:00,68.5,8,14.5,23.5,20.5,0.0002,0,0,30.265,0,1/3/2018 18:00,-0.049396888,0.998779229,-0.957386467,0.288809891
1/3/2018 18:30,74,7,14,21,19,0,0,0,30.27,0,1/3/2018 18:30,0.787428444,0.616406072,-0.008500858,-0.999963867
1/3/2018 19:00,71,7.5,13.5,21.5,19,0,0,0,30.27,0,1/3/2018 19:00,0.853730329,-0.520715398,0.915240572,-0.402907801
1/3/2018 19:30,68,8,13,22,19,0,0,0,30.27,0,1/3/2018 19:30,-0.326272034,-0.945275917,0.999797383,0.020129391
1/3/2018 20:00,71,6,12.5,20.5,18,0,0,0,30.275,0,1/3/2018 20:00,-0.99173104,0.128333723,0.95821081,-0.286063005
1/3/2018 20:30,74,4,12,19,17,0,0,0,30.28,0,1/3/2018 20:30,-0.19561211,0.980681346,0.234122364,-0.972207138
1/3/2018 21:00,72.5,4.5,11.5,19,17,0,0,0,30.285,0,1/3/2018 21:00,0.724201362,0.689588564,-0.997947752,-0.064033461
1/3/2018 21:30,71,5,11,19,17,0,0,0,30.29,0,1/3/2018 21:30,0.996903954,0.078628922,0.683185124,0.730245224
1/3/2018 22:00,72.5,5,11,18.5,16.5,0,0,1.5,30.295,0,1/3/2018 22:00,0.973937767,-0.2268154,-0.543289599,-0.83954536
1/3/2018 22:30,74,5,11,18,16,0,0,3,30.3,0,1/3/2018 22:30,0.989435426,-0.144974268,0.783407078,0.62150893
1/3/2018 23:00,72.5,5.5,11,18.5,16.5,0.0003,0,3,30.3,0,1/3/2018 23:00,0.950119335,0.311886596,-0.996636579,0.081948331
1/3/2018 23:30,71,6,11,19,17,0.0005,0,3,30.3,0,1/3/2018 23:30,0.428716631,0.903439013,0.387090432,-0.922041755
1/4/2018 0:00,72,5.5,9,16.5,14.5,0.001,0,4,30.295,0,1/4/2018 0:00,-0.619672476,0.784860511,0.824367224,0.566055369
1/4/2018 0:30,73,5,7,14,12,0.001,0,5,30.29,0,1/4/2018 0:30,-0.89205009,-0.451936541,-0.12815955,0.991753563
1/4/2018 1:00,73,5,7,14,12,0.0029,0,2.5,30.29,0,1/4/2018 1:00,0.444126318,-0.895964181,-0.960317002,0.278910837
1/4/2018 1:30,73,5,7,14,12,0.0024,0,0,30.29,0,1/4/2018 1:30,0.837145097,0.546980883,-0.741954024,-0.670450764
1/4/2018 2:00,71.5,5,8,15.5,13.5,0.0004,0,0,30.295,0,1/4/2018 2:00,-0.685399827,0.72816693,0.05290076,-0.998599775
1/4/2018 2:30,70,5,9,17,15,0.0009,0,0,30.3,0,1/4/2018 2:30,-0.613149032,-0.789967256,0.747067824,-0.664747822
1/4/2018 3:00,72,5.5,8.5,16,14,0.0018,0,0,30.295,0,1/4/2018 3:00,0.814700557,-0.579881887,0.999997751,-0.002120709
1/4/2018 3:30,74,6,8,15,13,0.0025,0,0,30.29,0,1/4/2018 3:30,0.723118344,0.690724156,0.76982304,0.638257383
1/4/2018 4:00,74,2,8,15,13,0.0019,0,0,30.29,0,1/4/2018 4:00,-0.185349842,0.982672599,0.173529852,0.98482861
1/4/2018 4:30,70,5,5,13,11,0,0,0,30.29,0,1/4/2018 4:30,-0.546456418,0.837487542,-0.557069062,0.83046617
1/4/2018 5:00,68.5,5.5,5.5,14,12,0.0007,0,0,30.29,0,1/4/2018 5:00,-0.050697308,0.998714065,-0.996632198,0.082001599
1/4/2018 5:30,67,6,6,15,13,0.0026,0,0,30.29,0,1/4/2018 5:30,0.955750318,-0.294179076,-0.491755745,-0.870733189
1/4/2018 6:00,67,5.5,5.5,14.5,12.5,0.0028,0,0,30.295,0,1/4/2018 6:00,-0.387864828,0.921716266,0.862832447,-0.505490028
1/4/2018 6:30,67,5,5,14,12,0.0028,0,0,30.3,0,1/4/2018 6:30,0.357928497,0.933748998,-0.160302425,0.987067947
1/4/2018 7:00,64,3.25,5,15,12,0.0097,0,0,30.305,0,1/4/2018 7:00,-0.970799525,0.239892232,0.426962148,-0.904269497
1/4/2018 7:30,70,4,7,15,13,2.0448,0,0,30.3,0,1/4/2018 7:30,0.208455442,0.978031865,-0.654354091,-0.756188286
1/4/2018 8:00,70,4,7,15,13,12.7719,0,0,30.3,0,1/4/2018 8:00,0.169664715,0.985501844,0.143797104,-0.989607191
1/4/2018 8:30,70,4,7,15,13,29.393,0,0,30.3,0,1/4/2018 8:30,-0.806920528,0.590660022,0.351662276,0.936126938
1/4/2018 9:00,73.5,3.5,10,17,15,76.945,0,0,30.31,0,1/4/2018 9:00,0.361008153,0.932562659,0.370342694,-0.928895198
1/4/2018 9:30,77,3,13,19,17,89.97,0,0,30.32,97.8927155,1/4/2018 9:30,-0.99774008,0.067191759,-0.951610068,-0.307308117
1/4/2018 10:00,77.5,4,14.5,20.5,18.5,129.57,0,0,30.325,195.785431,1/4/2018 10:00,0.629976857,0.776613906,-0.642184234,0.766550331
1/4/2018 10:30,78,5,16,22,20,178.82,0,0,30.33,368.116806,1/4/2018 10:30,0.982485842,0.186337248,0.223691599,0.974659976
1/4/2018 11:00,75,5,16.5,23.5,21,305.66,0,0,30.32,540.448181,1/4/2018 11:00,0.893822752,0.448420437,0.84242779,0.53880926
1/4/2018 11:30,72,5,17,25,22,371.73,0,0,30.31,657.7546385,1/4/2018 11:30,0.183478647,0.983023696,0.99075662,-0.135651465
1/4/2018 12:00,67.5,6,17,26.5,23,348.4,0,0,30.295,775.061096,1/4/2018 12:00,-0.913396951,0.40707003,0.679531785,-0.733646068
1/4/2018 12:30,63,7,17,28,24,401.45,0,0,30.28,828.9272155,1/4/2018 12:30,-0.391163112,-0.920321367,0.035364984,-0.999374463
1/4/2018 13:00,59.5,7,17,29.5,25,441.13,0,0,30.275,882.793335,1/4/2018 13:00,0.967855024,-0.251508753,-0.671360497,-0.741130949
1/4/2018 13:30,56,7,17,31,26,376.23,0,0,30.27,749.5658875,1/4/2018 13:30,0.07254363,0.99736524,-0.999579141,0.029009321
1/4/2018 14:00,57.5,7,17.5,31,26,142.377,0.09375,1.5,30.265,616.33844,1/4/2018 14:00,-0.998051372,-0.062397583,-0.526865503,0.84994867
1/4/2018 14:30,59,7,18,31,26,150.56,0.1875,3,30.26,519.8937835,1/4/2018 14:30,0.080052592,-0.996790641,0.543156147,0.839631705
1/4/2018 15:00,55.5,7,17.5,32,26.5,160.14,0.09375,1.5,30.26,423.449127,1/4/2018 15:00,0.996480762,-0.083821776,0.999278478,0.037980564
1/4/2018 15:30,52,7,17,33,27,61.601,0,0,30.26,315.078003,1/4/2018 15:30,0.469989222,0.882672154,-0.317367564,-0.948302604
1/4/2018 16:00,54,7,17,32,26.5,36.946,0,0,30.26,206.706879,1/4/2018 16:00,-0.37145667,0.928450291,-0.733538163,0.679648264
1/4/2018 16:30,56,7,17,31,26,11.344,0,0,30.26,113.517709,1/4/2018 16:30,-0.788393071,0.615171818,0.996809278,0.079820192
1/4/2018 17:00,62.5,7,17,28.5,24.5,3.4414,0,0,30.26,20.328539,1/4/2018 17:00,-0.871880778,0.489718193,-0.880212726,-0.474579348
1/4/2018 17:30,69,7,17,26,23,0.0917,0,0,30.26,10.1642695,1/4/2018 17:30,-0.729226558,0.684272334,0.913529497,0.406772489
1/4/2018 18:00,67.5,7,17.5,27,24,0.0003,0,0,30.255,0,1/4/2018 18:00,-0.191912437,0.981412052,-0.975690452,0.21915324
1/4/2018 18:30,66,7,18,28,25,0,0,0,30.25,0,1/4/2018 18:30,0.695803659,0.718232043,0.076706548,-0.997053712
1/4/2018 19:00,69,6.5,19,28,25,0,0,0,30.255,0,1/4/2018 19:00,0.913091543,-0.407754625,0.950346037,-0.311195133
1/4/2018 19:30,72,6,20,28,25,0,0,0,30.26,0,1/4/2018 19:30,-0.215045652,-0.976603997,0.991493945,0.130152825
1/4/2018 20:00,70.5,6,20,28.5,25.5,0,0,1.5,30.26,0,1/4/2018 20:00,-0.999626863,0.027315479,0.98577816,-0.168051833
1/4/2018 20:30,69,6,20,29,26,0,0,3,30.26,0,1/4/2018 20:30,-0.27890655,0.960318248,0.358651641,-0.933471478
1/4/2018 21:00,69,6,19,28,25,0,0.375,1.5,30.26,0,1/4/2018 21:00,0.674363849,0.738399214,-0.979660104,-0.200664098
1/4/2018 21:30,69,6,18,27,24,0,0.75,0,30.26,0,1/4/2018 21:30,0.991178099,0.132536693,0.571632562,0.820509728
1/4/2018 22:00,69,5.5,18.5,27.5,24.5,0,0.875,0,30.26,0,1/4/2018 22:00,0.982177883,-0.187953734,-0.413891561,-0.910326192
1/4/2018 22:30,69,5,19,28,25,0,1,0,30.26,0,1/4/2018 22:30,0.992947449,-0.118555317,0.681630857,0.731696231
1/4/2018 23:00,70.5,5.5,19.5,28,25,0,1,0,30.265,0,1/4/2018 23:00,0.945301848,0.326196897,-0.997609246,-0.069107111
1/4/2018 23:30,72,6,20,28,25,0,1,0,30.27,0,1/4/2018 23:30,0.42418212,0.905576904,0.520596695,-0.853802718
1/5/2018 0:00,75,5,19.5,26.5,24,0,0.59375,1.5,30.265,0,1/5/2018 0:00,-0.621526378,0.783393236,0.741856002,0.670559223
1/5/2018 0:30,78,4,19,25,23,0,0.1875,3,30.26,0,1/5/2018 0:30,-0.894332498,-0.447402932,-0.277049471,0.960855656
1/5/2018 1:00,76.5,4,18,24.5,22.5,0,0.3125,1.5,30.27,0,1/5/2018 1:00,0.433711482,-0.901051802,-0.991175907,0.13255309
1/5/2018 1:30,75,4,17,24,22,0,0.4375,0,30.28,0,1/5/2018 1:30,0.8465023,0.532385064,-0.634170961,-0.773192856
1/5/2018 2:00,75,4.5,17,24,22,0,0.71875,0,30.285,0,1/5/2018 2:00,-0.66889567,0.743356296,0.200132313,-0.97976888
1/5/2018 2:30,75,5,17,24,22,0,1,0,30.29,0,1/5/2018 2:30,-0.634189548,-0.77317761,0.837038749,-0.547143613
1/5/2018 3:00,74.5,5,16.5,23.5,21.5,0,0.71875,0,30.28,0,1/5/2018 3:00,0.796484249,-0.604659277,0.989376288,0.145377304
1/5/2018 3:30,74,5,16,23,21,0,0.4375,0,30.27,0,1/5/2018 3:30,0.74599336,0.665953382,0.667248199,0.744835445
1/5/2018 4:00,74.5,4.5,15.5,22.5,20.5,0,0.21875,0,30.27,0,1/5/2018 4:00,-0.150558898,0.988601041,0.026014163,0.999661574
1/5/2018 4:30,75,4,15,22,20,0,0,0,30.27,0,1/5/2018 4:30,-0.517339319,0.855780363,-0.674234045,0.73851774
1/5/2018 5:00,73,4.5,13.5,21,19,0,0.375,0,30.27,0,1/5/2018 5:00,-0.02193543,0.99975939,-0.997691836,-0.06790435
1/5/2018 5:30,71,5,12,20,18,0,0.75,0,30.27,0,1/5/2018 5:30,0.951524832,-0.307571935,-0.355133816,-0.934815475
1/5/2018 6:00,72.5,4.5,14,21.5,19.5,0.0005,0.875,3,30.27,0,1/5/2018 6:00,-0.404637255,0.914477278,0.92912093,-0.369776009
1/5/2018 6:30,74,4,16,23,21,0,1,6,30.27,0,1/5/2018 6:30,0.28058365,0.959829576,-0.304251883,0.952591619
1/5/2018 7:00,74.5,4.5,17,24,22,0.0047,1,4.5,30.275,0,1/5/2018 7:00,-0.998420034,0.056191064,0.546784149,-0.837273608
1/5/2018 7:30,75,5,18,25,23,0.8272,1,3,30.28,0,1/5/2018 7:30,-0.096188892,0.995363098,-0.563993346,-0.825779333
1/5/2018 8:00,73.5,4,17.5,25,22.5,13.0257,0.5,4,30.285,0,1/5/2018 8:00,-0.205181603,0.978723919,0.223441001,-0.974717456
1/5/2018 8:30,72,3,17,25,22,52.634,0,5,30.29,13.625495,1/5/2018 8:30,-0.967412008,0.253207439,0.305742402,0.95211427
1/5/2018 9:00,72,3,18,26,23,55.994,0.09375,2.5,30.3,27.25099,1/5/2018 9:00,0.031128522,0.99951539,0.39225125,-0.919858118
1/5/2018 9:30,72,3,19,27,24,79.298,0.1875,0,30.31,156.2698735,1/5/2018 9:30,-0.974078451,-0.226210456,-0.949530036,-0.313676125
1/5/2018 10:00,69,3.5,19.5,28.5,25,75.931,0.1875,0,30.315,285.288757,1/5/2018 10:00,0.410174725,0.91200696,-0.63894286,0.769254199
1/5/2018 10:30,66,4,20,30,26,75.893,0.1875,0,30.32,426.8866575,1/5/2018 10:30,0.914029247,0.405648291,0.234245776,0.97217741
1/5/2018 11:00,63.5,4.5,20.5,31.5,27.5,344.57,0.3125,2.5,30.31,568.484558,1/5/2018 11:00,0.781659179,0.623705803,0.850106753,0.526610395
1/5/2018 11:30,61,5,21,33,29,409.3,0.4375,5,30.3,661.5320435,1/5/2018 11:30,-0.007557551,0.999971441,0.988498294,-0.151232015
1/5/2018 12:00,55.5,5,20.5,35,30,422.97,0.21875,5,30.29,754.579529,1/5/2018 12:00,-0.971477345,0.237132385,0.66820237,-0.743979564
1/5/2018 12:30,50,5,20,37,31,420.78,0,5,30.28,793.2360535,1/5/2018 12:30,-0.229056322,-0.973413171,0.021871359,-0.999760793
1/5/2018 13:00,49,5,20.5,38,31.5,409.5,0,4,30.275,831.892578,1/5/2018 13:00,0.995954136,-0.089863004,-0.679050298,-0.734091747
1/5/2018 13:30,48,5,21,39,32,385.86,0,3,30.27,813.17218,1/5/2018 13:30,-0.086994086,0.996208828,-0.999379539,0.035221267
1/5/2018 14:00,48.5,5.5,21.5,39.5,32.5,135.513,0,1.5,30.27,794.451782,1/5/2018 14:00,-0.976074479,-0.217436455,-0.526090669,0.850428485
1/5/2018 14:30,49,6,22,40,33,160.826,0,0,30.27,769.695221,1/5/2018 14:30,0.232997678,-0.972477291,0.538494585,0.84262897
1/5/2018 15:00,46,6.5,21,40.5,33,86.016,0,0,30.275,744.93866,1/5/2018 15:00,0.997531326,0.070222888,0.998795818,0.049060317
1/5/2018 15:30,43,7,20,41,33,42.938,0,0,30.28,442.3660125,1/5/2018 15:30,0.32908084,0.944301753,-0.297471703,-0.954730635
1/5/2018 16:00,48.5,6.5,21,39,32,32.197,0.21875,2.5,30.28,139.793365,1/5/2018 16:00,-0.509367781,0.860548931,-0.754168768,0.656680645
1/5/2018 16:30,54,6,22,37,31,14.7325,0.4375,5,30.28,80.6388595,1/5/2018 16:30,-0.873184526,0.487389766,0.992610413,0.121344829
